Size,Average,STD Deviation
10,0.0001375099876895547,4.985454797393854e-06
30,0.0052260599797591565,0.0008356891399263341
50,0.02212434000102803,0.002389321823987707
70,0.05373507003532722,0.0024813015174829423
100,0.15640627997927367,0.006490742769739316
200,1.206989379983861,0.011701077211227352
300,4.0140977700357325,0.04212688319466932
