Size,Average,STD Deviation
10,5.878000520169735e-05,3.828263392778555e-06
30,0.001362820016220212,1.0498066849977268e-05
50,0.006194230006076396,6.094945564787572e-05
70,0.01701236000517383,0.00022056831549062088
100,0.050626259989803656,0.004239002196776024
200,0.4094345499877818,0.005125935229322265
300,1.4265345799969509,0.010993059683983954
500,6.962716839998029,0.08639660128873794
700,19.21310824000393,0.11405253058910589
1000,64.5542360200081,4.27040422605392
