Size,Average,STD Deviation
10,0.00012501999735832215,2.8456359436287068e-06
30,0.003714649996254593,5.882328322860985e-05
50,0.01754030999727547,0.0004873217043348376
70,0.04769939999678172,0.0013252928827487461
100,0.13801400000229477,0.005099612358185119
200,1.0455016200081446,0.013205470263965865
300,3.547665000002598,0.050571128236041776
500,16.331504940008745,0.06451145517234409
700,44.8335981500044,0.23436262410281083
1000,135.95346342999255,6.787380062076106
