Size,Average,STD Deviation
10,0.00035313998232595624,1.2524237992467378e-05
30,0.009189189999597147,5.159372027822004e-05
50,0.04258826999575831,0.0002711345864125034
70,0.11745511998888106,0.00076429535935468
100,0.33971583999227734,0.0019172205877618722
200,2.704626129992539,0.009438504956533892
300,9.155860270000995,0.03900803839194408
500,42.53059513000189,0.07360153079312917
700,117.09945471000974,0.7958979655763118
1000,348.6577759599953,9.021796519264083
